CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,ClusterSegment
12923,63,1,172.82,2,1,1,211,Lost Customers,General Customers
12924,87,4,933.7,2,3,3,233,Loyal Customers,General Customers
12925,3,2,694.05,4,2,3,423,Potential Loyalists,General Customers
12928,34,5,2062.7000000000003,3,4,4,344,Champions,General Customers
12929,310,1,117.85,1,1,1,111,Lost Customers,General Customers
12930,77,2,415.8,2,2,2,222,Lost Customers,General Customers
12931,20,15,42055.96,3,4,4,344,Champions,Champions
12933,23,3,607.53,3,3,2,332,Potential Loyalists,General Customers
12935,1,7,2160.7,4,4,4,444,Champions,General Customers
12936,16,4,1063.9,4,3,3,433,Champions,General Customers
12937,14,4,1504.27,4,3,3,433,Champions,General Customers
12938,24,1,114.14,3,1,1,311,Lost Customers,General Customers
12939,63,8,11581.8,2,4,4,244,Loyal Customers,Champions
12940,53,2,899.69,2,2,3,223,Lost Customers,General Customers
12942,130,3,675.6,2,3,3,233,Loyal Customers,General Customers
12944,34,2,604.51,3,2,2,322,Potential Loyalists,General Customers
12945,287,1,462.95,1,1,2,112,Lost Customers,General Customers
12947,142,6,1603.99,1,4,3,143,At Risk,General Customers
12948,15,7,2064.95,4,4,4,444,Champions,General Customers
12949,29,8,4167.22,3,4,4,344,Champions,General Customers
12950,1,3,1843.0,4,3,4,434,Champions,General Customers
12951,7,6,1064.07,4,4,3,443,Champions,General Customers
12952,4,4,1387.79,4,3,3,433,Champions,General Customers
12953,8,1,329.85,4,1,2,412,Lost Customers,General Customers
12955,0,11,4757.16,4,4,4,444,Champions,Champions
12956,305,1,108.07,1,1,1,111,Lost Customers,General Customers
12957,8,8,4017.54,4,4,4,444,Champions,General Customers
12962,6,2,266.39,4,2,1,421,Potential Loyalists,General Customers
12963,7,8,1856.63,4,4,4,444,Champions,General Customers
12965,88,1,769.8100000000001,2,1,3,213,Lost Customers,General Customers
12966,8,1,160.18,4,1,1,411,Lost Customers,General Customers
12967,357,2,1660.9,1,2,4,124,At Risk,General Customers
12968,111,1,135.95,2,1,1,211,Lost Customers,General Customers
12970,6,4,405.47,4,3,2,432,Potential Loyalists,General Customers
12971,2,86,11189.91,4,4,4,444,Champions,Champions
12974,196,1,144.8,1,1,1,111,Lost Customers,General Customers
12976,210,1,738.6,1,1,3,113,Lost Customers,General Customers
12977,155,1,39.239999999999995,1,1,1,111,Lost Customers,General Customers
12980,156,9,7374.900000000001,1,4,4,144,At Risk,Champions
12981,28,2,372.21999999999997,3,2,2,322,Potential Loyalists,General Customers
12982,241,1,390.54,1,1,2,112,Lost Customers,General Customers
12984,17,1,97.5,3,1,1,311,Lost Customers,General Customers
12985,-1,2,1239.38,4,2,3,423,Potential Loyalists,General Customers
12987,72,2,558.7,2,2,2,222,Lost Customers,General Customers
12988,291,1,505.82,1,1,2,112,Lost Customers,General Customers
12989,2,15,6924.110000000001,4,4,4,444,Champions,Champions
12990,30,3,409.5,3,3,2,332,Potential Loyalists,General Customers
12991,22,2,503.76,3,2,2,322,Potential Loyalists,General Customers
12993,22,4,414.76,3,3,2,332,Potential Loyalists,General Customers
12994,3,3,974.4200000000001,4,3,3,433,Champions,General Customers
12995,84,1,211.32,2,1,1,211,Lost Customers,General Customers
12997,21,4,1226.89,3,3,3,333,Champions,General Customers
12999,195,3,455.88,1,3,2,132,At Risk,General Customers
13000,105,3,534.85,2,3,2,232,Lost Customers,General Customers
13001,3,13,9785.970000000001,4,4,4,444,Champions,Champions
13002,317,1,120.94999999999999,1,1,1,111,Lost Customers,General Customers
13003,104,3,149.05,2,3,1,231,Lost Customers,General Customers
13004,10,18,5655.91,4,4,4,444,Champions,Champions
13005,172,2,513.7,1,2,2,122,At Risk,General Customers
13006,55,1,81.57,2,1,1,211,Lost Customers,General Customers
13008,322,1,229.46999999999997,1,1,1,111,Lost Customers,General Customers
13011,371,1,50.550000000000004,1,1,1,111,Lost Customers,General Customers
13012,8,8,1646.8400000000001,4,4,3,443,Champions,General Customers
13013,0,13,4810.9400000000005,4,4,4,444,Champions,Champions
13014,9,10,3466.2799999999997,4,4,4,444,Champions,General Customers
13015,52,5,3339.64,2,4,4,244,Loyal Customers,General Customers
13016,72,3,789.89,2,3,3,233,Loyal Customers,General Customers
13017,6,1,204.0,4,1,1,411,Lost Customers,General Customers
13018,15,28,7277.7,4,4,4,444,Champions,Champions
13021,3,9,2616.38,4,4,4,444,Champions,General Customers
13023,63,2,689.9,2,2,3,223,Lost Customers,General Customers
13026,0,5,975.36,4,4,3,443,Champions,General Customers
13027,112,6,6912.0,2,4,4,244,Loyal Customers,General Customers
13028,21,2,661.3199999999999,3,2,2,322,Potential Loyalists,General Customers
13029,29,3,1247.5,3,3,3,333,Champions,General Customers
13030,10,2,752.4399999999999,4,2,3,423,Potential Loyalists,General Customers
13032,51,2,1010.18,2,2,3,223,Lost Customers,General Customers
13033,356,1,190.55,1,1,1,111,Lost Customers,General Customers
13034,53,2,642.77,2,2,2,222,Lost Customers,General Customers
13035,72,2,921.88,2,2,3,223,Lost Customers,General Customers
13037,137,3,881.07,2,3,3,233,Loyal Customers,General Customers
13038,79,3,908.46,2,3,3,233,Loyal Customers,General Customers
13040,7,2,676.99,4,2,3,423,Potential Loyalists,General Customers
13043,272,1,516.42,1,1,2,112,Lost Customers,General Customers
13044,290,1,560.47,1,1,2,112,Lost Customers,General Customers
13045,98,1,305.28000000000003,2,1,1,211,Lost Customers,General Customers
13046,29,2,629.31,3,2,2,322,Potential Loyalists,General Customers
13047,30,10,3237.54,3,4,4,344,Champions,General Customers
13048,13,4,1819.41,4,3,4,434,Champions,General Customers
13049,63,2,656.6800000000001,2,2,2,222,Lost Customers,General Customers
13050,13,17,5836.86,4,4,4,444,Champions,Champions
13052,211,1,348.15000000000003,1,1,2,112,Lost Customers,General Customers
13055,77,3,1214.41,2,3,3,233,Loyal Customers,General Customers
13058,23,3,271.40000000000003,3,3,1,331,Potential Loyalists,General Customers
13059,248,1,183.4,1,1,1,111,Lost Customers,General Customers
13060,252,1,307.53,1,1,2,112,Lost Customers,General Customers
13061,71,1,248.61,2,1,1,211,Lost Customers,General Customers
13062,190,1,346.98,1,1,2,112,Lost Customers,General Customers
13064,11,4,1105.59,4,3,3,433,Champions,General Customers
13065,372,1,205.86,1,1,1,111,Lost Customers,General Customers
13066,23,2,470.8,3,2,2,322,Potential Loyalists,General Customers
13067,81,1,115.46000000000001,2,1,1,211,Lost Customers,General Customers
13068,9,2,344.0,4,2,2,422,Potential Loyalists,General Customers
13069,-1,24,4431.44,4,4,4,444,Champions,Champions
13070,191,1,228.8,1,1,1,111,Lost Customers,General Customers
13072,265,1,177.15,1,1,1,111,Lost Customers,General Customers
13075,128,1,919.61,2,1,3,213,Lost Customers,General Customers
13077,0,4,728.02,4,3,3,433,Champions,General Customers
13078,2,26,12627.94,4,4,4,444,Champions,Champions
13079,3,5,220.10000000000002,4,4,1,441,Potential Loyalists,General Customers
13080,178,1,58.08,1,1,1,111,Lost Customers,General Customers
13081,10,11,28337.38,4,4,4,444,Champions,Champions
13082,125,9,3613.63,2,4,4,244,Loyal Customers,General Customers
13083,3,2,303.75,4,2,1,421,Potential Loyalists,General Customers
13085,156,2,416.08000000000004,1,2,2,122,At Risk,General Customers
13089,1,97,58762.08,4,4,4,444,Champions,Champions
13090,7,14,8910.82,4,4,4,444,Champions,Champions
13091,27,1,345.82,3,1,2,312,Lost Customers,General Customers
13092,69,5,477.83,2,4,2,242,Lost Customers,General Customers
13093,274,8,7832.47,1,4,4,144,At Risk,General Customers
13094,20,12,1927.3200000000002,3,4,4,344,Champions,General Customers
13095,69,1,74.39999999999999,2,1,1,211,Lost Customers,General Customers
13097,31,10,6003.22,3,4,4,344,Champions,Champions
13098,0,28,28882.44,4,4,4,444,Champions,Champions
13099,98,1,207.35999999999999,2,1,1,211,Lost Customers,General Customers
13101,233,1,101.19,1,1,1,111,Lost Customers,General Customers
13102,0,24,6424.09,4,4,4,444,Champions,Champions
13103,38,1,243.94,3,1,1,311,Lost Customers,General Customers
13104,2,6,1098.48,4,4,3,443,Champions,General Customers
13106,132,1,76.5,2,1,1,211,Lost Customers,General Customers
13107,43,4,1531.6200000000001,3,3,3,333,Champions,General Customers
13108,371,1,350.06,1,1,2,112,Lost Customers,General Customers
13109,58,2,786.54,2,2,3,223,Lost Customers,General Customers
13110,30,7,1488.67,3,4,3,343,Champions,General Customers
13113,-1,24,12245.960000000001,4,4,4,444,Champions,Champions
13115,10,4,2294.78,4,3,4,434,Champions,General Customers
13116,137,1,501.14,2,1,2,212,Lost Customers,General Customers
13117,20,8,984.91,3,4,3,343,Champions,General Customers
13118,18,5,1197.81,3,4,3,343,Champions,General Customers
13120,237,1,30.599999999999998,1,1,1,111,Lost Customers,General Customers
13121,268,1,283.73,1,1,1,111,Lost Customers,General Customers
13122,93,2,922.39,2,2,3,223,Lost Customers,General Customers
13124,88,3,3756.33,2,3,4,234,Loyal Customers,General Customers
13126,3,8,2099.64,4,4,4,444,Champions,General Customers
13127,76,1,259.17,2,1,1,211,Lost Customers,General Customers
13130,93,1,64.0,2,1,1,211,Lost Customers,General Customers
13131,22,3,1073.3,3,3,3,333,Champions,General Customers
13132,260,1,77.3,1,1,1,111,Lost Customers,General Customers
13133,272,2,109.8,1,2,1,121,At Risk,General Customers
13134,84,4,1793.58,2,3,4,234,Loyal Customers,General Customers
13135,195,1,3096.0,1,1,4,114,Lost Customers,General Customers
13136,55,5,2607.61,2,4,4,244,Loyal Customers,General Customers
13137,9,8,3603.29,4,4,4,444,Champions,General Customers
13138,21,6,962.39,3,4,3,343,Champions,General Customers
13139,15,7,5064.94,4,4,4,444,Champions,General Customers
13140,107,3,422.47,2,3,2,232,Lost Customers,General Customers
13141,83,5,2388.75,2,4,4,244,Loyal Customers,General Customers
13142,18,1,307.09,3,1,2,312,Lost Customers,General Customers
13144,331,1,110.95,1,1,1,111,Lost Customers,General Customers
13145,38,4,618.52,3,3,2,332,Potential Loyalists,General Customers
13146,25,1,228.91,3,1,1,311,Lost Customers,General Customers
13147,9,4,712.8000000000001,4,3,3,433,Champions,General Customers
13148,28,12,3683.26,3,4,4,344,Champions,General Customers
13149,13,4,1676.06,4,3,4,434,Champions,General Customers
13151,294,1,1257.8700000000001,1,1,3,113,Lost Customers,General Customers
13153,4,1,486.22,4,1,2,412,Lost Customers,General Customers
13155,32,4,971.76,3,3,3,333,Champions,General Customers
13157,48,4,1741.22,3,3,4,334,Champions,General Customers
13158,93,4,1201.06,2,3,3,233,Loyal Customers,General Customers
13159,7,4,1429.35,4,3,3,433,Champions,General Customers
13160,21,1,91.8,3,1,1,311,Lost Customers,General Customers
13161,312,1,112.75,1,1,1,111,Lost Customers,General Customers
13162,121,4,1688.29,2,3,4,234,Loyal Customers,General Customers
13165,45,2,1021.48,3,2,3,323,Potential Loyalists,General Customers
13166,282,1,417.2,1,1,2,112,Lost Customers,General Customers
13167,17,4,791.33,3,3,3,333,Champions,General Customers
13168,35,4,1299.59,3,3,3,333,Champions,General Customers
13169,62,2,712.88,2,2,3,223,Lost Customers,General Customers
13170,25,1,108.81,3,1,1,311,Lost Customers,General Customers
13171,20,3,468.41,3,3,2,332,Potential Loyalists,General Customers
13173,3,2,353.65,4,2,2,422,Potential Loyalists,General Customers
13174,15,3,2742.82,4,3,4,434,Champions,General Customers
13176,45,1,481.49,3,1,2,312,Lost Customers,General Customers
13177,63,1,282.45,2,1,1,211,Lost Customers,General Customers
13178,25,11,5725.47,3,4,4,344,Champions,Champions
13182,44,1,121.18,3,1,1,311,Lost Customers,General Customers
13183,6,9,3957.78,4,4,4,444,Champions,General Customers
13184,13,10,1668.95,4,4,4,444,Champions,General Customers
13185,266,1,71.4,1,1,1,111,Lost Customers,General Customers
13186,38,3,1575.89,3,3,3,333,Champions,General Customers
13187,336,1,236.02,1,1,1,111,Lost Customers,General Customers
13188,10,1,114.60000000000001,4,1,1,411,Lost Customers,General Customers
13189,17,2,260.68,3,2,1,321,Potential Loyalists,General Customers
13192,94,2,911.94,2,2,3,223,Lost Customers,General Customers
13193,60,1,112.08,2,1,1,211,Lost Customers,General Customers
13194,134,1,60.7,2,1,1,211,Lost Customers,General Customers
13196,10,4,1797.78,4,3,4,434,Champions,General Customers
13198,9,6,3401.2400000000002,4,4,4,444,Champions,General Customers
13199,2,38,9817.12,4,4,4,444,Champions,Champions
13200,18,4,870.09,3,3,3,333,Champions,General Customers
13203,8,4,869.46,4,3,3,433,Champions,General Customers
13207,14,2,250.26000000000002,4,2,1,421,Potential Loyalists,General Customers
13208,57,6,1217.65,2,4,3,243,Loyal Customers,General Customers
13209,29,8,5891.61,3,4,4,344,Champions,General Customers
13210,92,1,353.48,2,1,2,212,Lost Customers,General Customers
13211,9,3,1095.42,4,3,3,433,Champions,General Customers
13212,18,3,786.83,3,3,3,333,Champions,General Customers
13213,55,5,1520.58,2,4,3,243,Loyal Customers,General Customers
13216,266,1,333.74,1,1,2,112,Lost Customers,General Customers
13217,121,3,533.98,2,3,2,232,Lost Customers,General Customers
13218,126,1,62.63999999999999,2,1,1,211,Lost Customers,General Customers
13220,77,4,819.2900000000001,2,3,3,233,Loyal Customers,General Customers
13221,239,2,847.41,1,2,3,123,At Risk,General Customers
13223,199,2,163.20000000000002,1,2,1,121,At Risk,General Customers
13224,59,2,2155.95,2,2,4,224,Lost Customers,General Customers
13225,2,7,6463.84,4,4,4,444,Champions,General Customers
13226,272,1,108.21000000000001,1,1,1,111,Lost Customers,General Customers
13227,200,1,257.7,1,1,1,111,Lost Customers,General Customers
13228,80,1,358.0,2,1,2,212,Lost Customers,General Customers
13229,224,1,160.95,1,1,1,111,Lost Customers,General Customers
13230,3,14,2755.63,4,4,4,444,Champions,Champions
13232,11,7,1328.35,4,4,3,443,Champions,General Customers
13233,73,2,605.12,2,2,2,222,Lost Customers,General Customers
13235,211,1,1031.07,1,1,3,113,Lost Customers,General Customers
13236,23,2,744.85,3,2,3,323,Potential Loyalists,General Customers
13238,16,4,700.73,4,3,3,433,Champions,General Customers
13239,260,1,329.56,1,1,2,112,Lost Customers,General Customers
13240,95,4,663.65,2,3,2,232,Lost Customers,General Customers
13242,111,3,270.40000000000003,2,3,1,231,Lost Customers,General Customers
13243,202,1,585.12,1,1,2,112,Lost Customers,General Customers
13244,91,1,121.74000000000001,2,1,1,211,Lost Customers,General Customers
13245,49,1,430.5,3,1,2,312,Lost Customers,General Customers
13246,17,6,1961.52,3,4,4,344,Champions,General Customers
13247,16,4,501.12,4,3,2,432,Potential Loyalists,General Customers
13248,123,2,465.68,2,2,2,222,Lost Customers,General Customers
13249,91,3,711.41,2,3,3,233,Loyal Customers,General Customers
13253,155,2,1030.4,1,2,3,123,At Risk,General Customers
13255,8,2,399.51,4,2,2,422,Potential Loyalists,General Customers
13258,10,3,672.83,4,3,3,433,Champions,General Customers
13259,60,1,283.18,2,1,1,211,Lost Customers,General Customers
13260,60,1,557.62,2,1,2,212,Lost Customers,General Customers
13261,267,2,944.1,1,2,3,123,At Risk,General Customers
13262,262,1,200.29,1,1,1,111,Lost Customers,General Customers
13263,0,35,7436.93,4,4,4,444,Champions,Champions
13265,52,5,2092.66,2,4,4,244,Loyal Customers,General Customers
13266,10,12,3834.2599999999998,4,4,4,444,Champions,Champions
13267,1,19,4521.49,4,4,4,444,Champions,Champions
13268,16,11,3174.75,4,4,4,444,Champions,General Customers
13269,0,15,5343.28,4,4,4,444,Champions,Champions
13270,365,1,590.0,1,1,2,112,Lost Customers,General Customers
13271,36,1,211.49,3,1,1,311,Lost Customers,General Customers
13272,30,2,276.56,3,2,1,321,Potential Loyalists,General Customers
13273,112,1,138.98,2,1,1,211,Lost Customers,General Customers
13276,62,2,590.9300000000001,2,2,2,222,Lost Customers,General Customers
13277,14,4,258.4,4,3,1,431,Potential Loyalists,General Customers
13278,39,1,542.73,3,1,2,312,Lost Customers,General Customers
13279,77,1,137.75,2,1,1,211,Lost Customers,General Customers
13280,121,3,798.46,2,3,3,233,Loyal Customers,General Customers
13282,17,3,1132.14,3,3,3,333,Champions,General Customers
13283,58,2,93.66,2,2,1,221,Lost Customers,General Customers
13284,329,1,201.19,1,1,1,111,Lost Customers,General Customers
13285,22,4,2709.12,3,3,4,334,Champions,General Customers
13291,154,1,361.11,1,1,2,112,Lost Customers,General Customers
13292,37,2,578.9399999999999,3,2,2,322,Potential Loyalists,General Customers
13294,188,2,873.74,1,2,3,123,At Risk,General Customers
13295,358,1,201.20000000000002,1,1,1,111,Lost Customers,General Customers
13296,136,1,87.4,2,1,1,211,Lost Customers,General Customers
13297,6,4,2089.85,4,3,4,434,Champions,General Customers
13298,0,1,360.0,4,1,2,412,Lost Customers,General Customers
13299,267,1,142.5,1,1,1,111,Lost Customers,General Customers
13300,168,1,371.89,1,1,2,112,Lost Customers,General Customers
13301,102,4,618.09,2,3,2,232,Lost Customers,General Customers
13302,154,1,63.75,1,1,1,111,Lost Customers,General Customers
13304,350,1,300.42,1,1,1,111,Lost Customers,General Customers
13305,3,10,2000.86,4,4,4,444,Champions,General Customers
13307,119,1,15.0,2,1,1,211,Lost Customers,General Customers
13308,21,3,1385.51,3,3,3,333,Champions,General Customers
13309,6,5,1456.79,4,4,3,443,Champions,General Customers
13310,27,3,1132.03,3,3,3,333,Champions,General Customers
13311,3,2,598.57,4,2,2,422,Potential Loyalists,General Customers
13313,21,5,1555.32,3,4,3,343,Champions,General Customers
13314,0,3,775.94,4,3,3,433,Champions,General Customers
13316,36,4,5732.93,3,3,4,334,Champions,General Customers
13317,65,6,2273.68,2,4,4,244,Loyal Customers,General Customers
13318,0,3,640.76,4,3,2,432,Potential Loyalists,General Customers
13319,4,26,10845.550000000001,4,4,4,444,Champions,Champions
13320,77,4,1532.2,2,3,3,233,Loyal Customers,General Customers
13321,71,2,567.36,2,2,2,222,Lost Customers,General Customers
13322,16,1,199.48000000000002,4,1,1,411,Lost Customers,General Customers
13323,2,5,787.85,4,4,3,443,Champions,General Customers
13324,35,10,7121.95,3,4,4,344,Champions,Champions
13325,80,1,675.3,2,1,3,213,Lost Customers,General Customers
13327,37,8,3627.77,3,4,4,344,Champions,General Customers
