CustomerID,Recency,Frequency,Monetary,RFM_score,Segment,Cluster_Name
13017.0,6,1,204.0,411,Lost Customers,General Customers
13018.0,15,28,7277.7,444,Champions,Champions
13021.0,3,9,2616.38,444,Champions,General Customers
13023.0,63,2,689.9,223,Lost Customers,General Customers
13026.0,0,5,975.36,443,Champions,General Customers
13027.0,112,6,6912.0,244,Loyal Customers,General Customers
13028.0,21,2,661.3199999999999,322,Potential Loyalists,General Customers
13029.0,29,3,1247.5,333,Champions,General Customers
13030.0,10,2,752.4399999999999,423,Potential Loyalists,General Customers
13032.0,51,2,1010.18,223,Lost Customers,General Customers
13033.0,356,1,190.55,111,Lost Customers,General Customers
13034.0,53,2,642.77,222,Lost Customers,General Customers
13035.0,72,2,921.88,223,Lost Customers,General Customers
13037.0,137,3,881.07,233,Loyal Customers,General Customers
13038.0,79,3,908.46,233,Loyal Customers,General Customers
13040.0,7,2,676.99,423,Potential Loyalists,General Customers
13043.0,272,1,516.42,112,Lost Customers,General Customers
13044.0,290,1,560.47,112,Lost Customers,General Customers
13045.0,98,1,305.28000000000003,211,Lost Customers,General Customers
13046.0,29,2,629.31,322,Potential Loyalists,General Customers
13047.0,30,10,3237.54,344,Champions,General Customers
13048.0,13,4,1819.41,434,Champions,General Customers
13049.0,63,2,656.6800000000001,222,Lost Customers,General Customers
13050.0,13,17,5836.86,444,Champions,Champions
13052.0,211,1,348.15000000000003,112,Lost Customers,General Customers
13055.0,77,3,1214.41,233,Loyal Customers,General Customers
13058.0,23,3,271.40000000000003,331,Potential Loyalists,General Customers
13059.0,248,1,183.4,111,Lost Customers,General Customers
13060.0,252,1,307.53,112,Lost Customers,General Customers
13061.0,71,1,248.61,211,Lost Customers,General Customers
13062.0,190,1,346.98,112,Lost Customers,General Customers
13064.0,11,4,1105.59,433,Champions,General Customers
13065.0,372,1,205.86,111,Lost Customers,General Customers
13066.0,23,2,470.8,322,Potential Loyalists,General Customers
13067.0,81,1,115.46000000000001,211,Lost Customers,General Customers
13068.0,9,2,344.0,422,Potential Loyalists,General Customers
13069.0,-1,24,4431.44,444,Champions,Champions
13070.0,191,1,228.8,111,Lost Customers,General Customers
13072.0,265,1,177.15,111,Lost Customers,General Customers
13075.0,128,1,919.61,213,Lost Customers,General Customers
13077.0,0,4,728.02,433,Champions,General Customers
13078.0,2,26,12627.94,444,Champions,Champions
13079.0,3,5,220.10000000000002,441,Potential Loyalists,General Customers
13080.0,178,1,58.08,111,Lost Customers,General Customers
13081.0,10,11,28337.38,444,Champions,Champions
13082.0,125,9,3613.63,244,Loyal Customers,General Customers
13083.0,3,2,303.75,421,Potential Loyalists,General Customers
13085.0,156,2,416.08000000000004,122,At Risk,General Customers
13089.0,1,97,58762.08,444,Champions,Champions
13090.0,7,14,8910.82,444,Champions,Champions
13091.0,27,1,345.82,312,Lost Customers,General Customers
13092.0,69,5,477.83,242,Lost Customers,General Customers
13093.0,274,8,7832.47,144,At Risk,General Customers
13094.0,20,12,1927.3200000000002,344,Champions,General Customers
13095.0,69,1,74.39999999999999,211,Lost Customers,General Customers
13097.0,31,10,6003.22,344,Champions,Champions
13098.0,0,28,28882.44,444,Champions,Champions
13099.0,98,1,207.35999999999999,211,Lost Customers,General Customers
13101.0,233,1,101.19,111,Lost Customers,General Customers
13102.0,0,24,6424.09,444,Champions,Champions
13103.0,38,1,243.94,311,Lost Customers,General Customers
13104.0,2,6,1098.48,443,Champions,General Customers
13106.0,132,1,76.5,211,Lost Customers,General Customers
13107.0,43,4,1531.6200000000001,333,Champions,General Customers
13108.0,371,1,350.06,112,Lost Customers,General Customers
13109.0,58,2,786.54,223,Lost Customers,General Customers
13110.0,30,7,1488.67,343,Champions,General Customers
13113.0,-1,24,12245.960000000001,444,Champions,Champions
13115.0,10,4,2294.78,434,Champions,General Customers
13116.0,137,1,501.14,212,Lost Customers,General Customers
13117.0,20,8,984.91,343,Champions,General Customers
13118.0,18,5,1197.81,343,Champions,General Customers
13120.0,237,1,30.599999999999998,111,Lost Customers,General Customers
13121.0,268,1,283.73,111,Lost Customers,General Customers
13122.0,93,2,922.39,223,Lost Customers,General Customers
13124.0,88,3,3756.33,234,Loyal Customers,General Customers
13126.0,3,8,2099.64,444,Champions,General Customers
13127.0,76,1,259.17,211,Lost Customers,General Customers
13130.0,93,1,64.0,211,Lost Customers,General Customers
13131.0,22,3,1073.3,333,Champions,General Customers
13132.0,260,1,77.3,111,Lost Customers,General Customers
13133.0,272,2,109.8,121,At Risk,General Customers
13134.0,84,4,1793.58,234,Loyal Customers,General Customers
13135.0,195,1,3096.0,114,Lost Customers,General Customers
13136.0,55,5,2607.61,244,Loyal Customers,General Customers
13137.0,9,8,3603.29,444,Champions,General Customers
13138.0,21,6,962.39,343,Champions,General Customers
13139.0,15,7,5064.94,444,Champions,General Customers
13140.0,107,3,422.47,232,Lost Customers,General Customers
13141.0,83,5,2388.75,244,Loyal Customers,General Customers
13142.0,18,1,307.09,312,Lost Customers,General Customers
13144.0,331,1,110.95,111,Lost Customers,General Customers
13145.0,38,4,618.52,332,Potential Loyalists,General Customers
13146.0,25,1,228.91,311,Lost Customers,General Customers
13147.0,9,4,712.8000000000001,433,Champions,General Customers
13148.0,28,12,3683.26,344,Champions,General Customers
13149.0,13,4,1676.06,434,Champions,General Customers
13151.0,294,1,1257.8700000000001,113,Lost Customers,General Customers
13153.0,4,1,486.22,412,Lost Customers,General Customers
13155.0,32,4,971.76,333,Champions,General Customers
13157.0,48,4,1741.22,334,Champions,General Customers
13158.0,93,4,1201.06,233,Loyal Customers,General Customers
13159.0,7,4,1429.35,433,Champions,General Customers
13160.0,21,1,91.8,311,Lost Customers,General Customers
13161.0,312,1,112.75,111,Lost Customers,General Customers
13162.0,121,4,1688.29,234,Loyal Customers,General Customers
13165.0,45,2,1021.48,323,Potential Loyalists,General Customers
13166.0,282,1,417.2,112,Lost Customers,General Customers
13167.0,17,4,791.33,333,Champions,General Customers
13168.0,35,4,1299.59,333,Champions,General Customers
13169.0,62,2,712.88,223,Lost Customers,General Customers
13170.0,25,1,108.81,311,Lost Customers,General Customers
13171.0,20,3,468.41,332,Potential Loyalists,General Customers
13173.0,3,2,353.65,422,Potential Loyalists,General Customers
13174.0,15,3,2742.82,434,Champions,General Customers
13176.0,45,1,481.49,312,Lost Customers,General Customers
13177.0,63,1,282.45,211,Lost Customers,General Customers
13178.0,25,11,5725.47,344,Champions,Champions
13182.0,44,1,121.18,311,Lost Customers,General Customers
13183.0,6,9,3957.78,444,Champions,General Customers
13184.0,13,10,1668.95,444,Champions,General Customers
13185.0,266,1,71.4,111,Lost Customers,General Customers
13186.0,38,3,1575.89,333,Champions,General Customers
13187.0,336,1,236.02,111,Lost Customers,General Customers
13188.0,10,1,114.60000000000001,411,Lost Customers,General Customers
13189.0,17,2,260.68,321,Potential Loyalists,General Customers
13192.0,94,2,911.94,223,Lost Customers,General Customers
13193.0,60,1,112.08,211,Lost Customers,General Customers
13194.0,134,1,60.7,211,Lost Customers,General Customers
13196.0,10,4,1797.78,434,Champions,General Customers
13198.0,9,6,3401.2400000000002,444,Champions,General Customers
13199.0,2,38,9817.12,444,Champions,Champions
13200.0,18,4,870.09,333,Champions,General Customers
13203.0,8,4,869.46,433,Champions,General Customers
13207.0,14,2,250.26000000000002,421,Potential Loyalists,General Customers
13208.0,57,6,1217.65,243,Loyal Customers,General Customers
13209.0,29,8,5891.61,344,Champions,General Customers
13210.0,92,1,353.48,212,Lost Customers,General Customers
13211.0,9,3,1095.42,433,Champions,General Customers
13212.0,18,3,786.83,333,Champions,General Customers
13213.0,55,5,1520.58,243,Loyal Customers,General Customers
13216.0,266,1,333.74,112,Lost Customers,General Customers
13217.0,121,3,533.98,232,Lost Customers,General Customers
13218.0,126,1,62.63999999999999,211,Lost Customers,General Customers
13220.0,77,4,819.2900000000001,233,Loyal Customers,General Customers
13221.0,239,2,847.41,123,At Risk,General Customers
13223.0,199,2,163.20000000000002,121,At Risk,General Customers
13224.0,59,2,2155.95,224,Lost Customers,General Customers
13225.0,2,7,6463.84,444,Champions,General Customers
13226.0,272,1,108.21000000000001,111,Lost Customers,General Customers
13227.0,200,1,257.7,111,Lost Customers,General Customers
13228.0,80,1,358.0,212,Lost Customers,General Customers
13229.0,224,1,160.95,111,Lost Customers,General Customers
13230.0,3,14,2755.63,444,Champions,Champions
13232.0,11,7,1328.35,443,Champions,General Customers
13233.0,73,2,605.12,222,Lost Customers,General Customers
13235.0,211,1,1031.07,113,Lost Customers,General Customers
13236.0,23,2,744.85,323,Potential Loyalists,General Customers
13238.0,16,4,700.73,433,Champions,General Customers
13239.0,260,1,329.56,112,Lost Customers,General Customers
13240.0,95,4,663.65,232,Lost Customers,General Customers
13242.0,111,3,270.40000000000003,231,Lost Customers,General Customers
13243.0,202,1,585.12,112,Lost Customers,General Customers
13244.0,91,1,121.74000000000001,211,Lost Customers,General Customers
13245.0,49,1,430.5,312,Lost Customers,General Customers
13246.0,17,6,1961.52,344,Champions,General Customers
13247.0,16,4,501.12,432,Potential Loyalists,General Customers
13248.0,123,2,465.68,222,Lost Customers,General Customers
13249.0,91,3,711.41,233,Loyal Customers,General Customers
13253.0,155,2,1030.4,123,At Risk,General Customers
13255.0,8,2,399.51,422,Potential Loyalists,General Customers
13258.0,10,3,672.83,433,Champions,General Customers
13259.0,60,1,283.18,211,Lost Customers,General Customers
13260.0,60,1,557.62,212,Lost Customers,General Customers
13261.0,267,2,944.1,123,At Risk,General Customers
13262.0,262,1,200.29,111,Lost Customers,General Customers
13263.0,0,35,7436.93,444,Champions,Champions
13265.0,52,5,2092.66,244,Loyal Customers,General Customers
13266.0,10,12,3834.2599999999998,444,Champions,Champions
13267.0,1,19,4521.49,444,Champions,Champions
13268.0,16,11,3174.75,444,Champions,General Customers
13269.0,0,15,5343.28,444,Champions,Champions
13270.0,365,1,590.0,112,Lost Customers,General Customers
13271.0,36,1,211.49,311,Lost Customers,General Customers
13272.0,30,2,276.56,321,Potential Loyalists,General Customers
13273.0,112,1,138.98,211,Lost Customers,General Customers
13276.0,62,2,590.9300000000001,222,Lost Customers,General Customers
13277.0,14,4,258.4,431,Potential Loyalists,General Customers
13278.0,39,1,542.73,312,Lost Customers,General Customers
13279.0,77,1,137.75,211,Lost Customers,General Customers
13280.0,121,3,798.46,233,Loyal Customers,General Customers
13282.0,17,3,1132.14,333,Champions,General Customers
13283.0,58,2,93.66,221,Lost Customers,General Customers
13284.0,329,1,201.19,111,Lost Customers,General Customers
13285.0,22,4,2709.12,334,Champions,General Customers
13291.0,154,1,361.11,112,Lost Customers,General Customers
13292.0,37,2,578.9399999999999,322,Potential Loyalists,General Customers
13294.0,188,2,873.74,123,At Risk,General Customers
13295.0,358,1,201.20000000000002,111,Lost Customers,General Customers
13296.0,136,1,87.4,211,Lost Customers,General Customers
13297.0,6,4,2089.85,434,Champions,General Customers
13298.0,0,1,360.0,412,Lost Customers,General Customers
13299.0,267,1,142.5,111,Lost Customers,General Customers
13300.0,168,1,371.89,112,Lost Customers,General Customers
13301.0,102,4,618.09,232,Lost Customers,General Customers
13302.0,154,1,63.75,111,Lost Customers,General Customers
13304.0,350,1,300.42,111,Lost Customers,General Customers
13305.0,3,10,2000.86,444,Champions,General Customers
13307.0,119,1,15.0,211,Lost Customers,General Customers
13308.0,21,3,1385.51,333,Champions,General Customers
13309.0,6,5,1456.79,443,Champions,General Customers
13310.0,27,3,1132.03,333,Champions,General Customers
13311.0,3,2,598.57,422,Potential Loyalists,General Customers
13313.0,21,5,1555.32,343,Champions,General Customers
13314.0,0,3,775.94,433,Champions,General Customers
13316.0,36,4,5732.93,334,Champions,General Customers
13317.0,65,6,2273.68,244,Loyal Customers,General Customers
13318.0,0,3,640.76,432,Potential Loyalists,General Customers
13319.0,4,26,10845.550000000001,444,Champions,Champions
13320.0,77,4,1532.2,233,Loyal Customers,General Customers
13321.0,71,2,567.36,222,Lost Customers,General Customers
13322.0,16,1,199.48000000000002,411,Lost Customers,General Customers
13323.0,2,5,787.85,443,Champions,General Customers
13324.0,35,10,7121.95,344,Champions,Champions
13325.0,80,1,675.3,213,Lost Customers,General Customers
13327.0,37,8,3627.77,344,Champions,General Customers
13328.0,315,1,1308.48,113,Lost Customers,General Customers
13329.0,30,2,789.0,323,Potential Loyalists,General Customers
13330.0,91,3,1140.93,233,Loyal Customers,General Customers
13332.0,13,1,350.9,412,Lost Customers,General Customers
13334.0,81,3,3502.32,234,Loyal Customers,General Customers
13336.0,76,1,795.12,213,Lost Customers,General Customers
13338.0,156,1,487.02,112,Lost Customers,General Customers
13339.0,199,1,860.12,113,Lost Customers,General Customers
13340.0,44,7,10736.48,344,Champions,Champions
13341.0,259,1,775.85,113,Lost Customers,General Customers
13343.0,176,1,353.43,112,Lost Customers,General Customers
13344.0,66,3,2511.69,234,Loyal Customers,General Customers
13345.0,286,1,389.5,112,Lost Customers,General Customers
13347.0,69,1,341.36,212,Lost Customers,General Customers
13348.0,63,1,233.76,211,Lost Customers,General Customers
13349.0,9,1,247.32,411,Lost Customers,General Customers
13350.0,15,2,979.12,423,Potential Loyalists,General Customers
13351.0,65,1,373.94,212,Lost Customers,General Customers
13352.0,59,1,397.97999999999996,212,Lost Customers,General Customers
13354.0,70,1,743.53,213,Lost Customers,General Customers
13355.0,121,1,674.7,213,Lost Customers,General Customers
13356.0,79,1,768.24,213,Lost Customers,General Customers
13357.0,256,1,609.4,112,Lost Customers,General Customers
13358.0,267,1,439.03,112,Lost Customers,General Customers
13359.0,62,1,439.56,212,Lost Customers,General Customers
13362.0,8,4,3090.7400000000002,434,Champions,General Customers
13363.0,16,2,992.5,423,Potential Loyalists,General Customers
13364.0,70,1,134.95999999999998,211,Lost Customers,General Customers
13365.0,32,2,2225.37,324,Potential Loyalists,General Customers
13366.0,49,1,56.160000000000004,311,Lost Customers,General Customers
13368.0,255,2,623.4,122,At Risk,General Customers
13369.0,364,1,308.28000000000003,112,Lost Customers,General Customers
13370.0,370,1,754.87,113,Lost Customers,General Customers
13372.0,88,1,378.64,212,Lost Customers,General Customers
13373.0,59,3,3312.25,234,Loyal Customers,General Customers
13375.0,87,1,778.65,213,Lost Customers,General Customers
13376.0,98,3,1019.76,233,Loyal Customers,General Customers
13379.0,25,3,572.56,332,Potential Loyalists,General Customers
13381.0,30,6,3639.31,344,Champions,General Customers
13382.0,279,1,222.99,111,Lost Customers,General Customers
13384.0,29,7,4151.93,344,Champions,General Customers
13385.0,328,1,534.57,112,Lost Customers,General Customers
13388.0,130,2,677.1,223,Lost Customers,General Customers
13389.0,10,3,797.96,433,Champions,General Customers
13390.0,73,1,544.08,212,Lost Customers,General Customers
13391.0,202,1,59.8,111,Lost Customers,General Customers
13394.0,0,8,2520.02,444,Champions,General Customers
13395.0,184,1,307.72,112,Lost Customers,General Customers
13396.0,28,2,1360.99,323,Potential Loyalists,General Customers
13397.0,71,5,1544.13,243,Loyal Customers,General Customers
13398.0,191,1,457.34,112,Lost Customers,General Customers
